7.119,3.153,10.708
2.322,2.185,7.875
2.612,5.11,6.169
4.41,5.811,3.248
5.218,1.137,6.671
4.73,7.758,4.857
5.432,2.835,1.96
6.078,5.935,7.971
2.598,1.523,6.71
3.924,7.986,7.092
6.397,5.433,9.791
2.201,3.455,7.619
6.421,7.191,9.839
5.402,2.782,1.806
1.471,3.503,8.139
5.198,2.241,4.375
2.623,2.167,6.087
4.098,7.27,5.258
4.752,1.329,7.062
5.792,5.465,7.699
6.692,4.785,10.174
5.977,2.748,9.224
5.209,5.35,3.999
4.484,5.808,3.66
5.229,2.483,1.345
4.238,7.331,4.188
5.451,2.753,1.509
6.741,5.323,8.256
8.198,5.507,8.514
7.259,6.021,10.3
9.304,4.829,9.01
7.039,0.796,6.751
1.992,2.157,7.323
4.148,1.149,6.356
7.794,5.835,8.101
1.756,2.883,9.218
5.228,2.376,5.813
1.66,6.107,4.004
2.238,1.735,6.205
6.562,7.012,9.184
5.238,3.989,10.021
4.427,2.07,4.968
5.641,3.698,2.862
6.855,8.146,9.703
6.732,6.238,8.096
5.596,2.233,4.71
2.017,4.357,5.583
8.061,4.564,11.38
4.802,7.781,5.25
4.362,2.176,8.872
2.601,5.45,7.419
6.339,1.927,7.607
7.075,7.654,6.205
7.122,7.611,8.101
4.401,4.834,8.509
1.53,2.43,6.634
3.067,5.755,2.972
1.277,4.713,5.331
4.271,5.109,11.169
2.904,2.99,5.879
8.166,5.951,10.268
6.517,5.412,8.293
6.304,3.957,8.212
5.425,4.462,3.676
2.1,2.203,7.302
4.784,3.29,9.306
5.126,2.881,3.57
5.348,3.686,6.274
3.416,3.262,4.252
1.252,4.659,5.293
4.947,4.155,6.226
5.008,8.152,9.265
7.091,0.492,7.394
6.992,0.967,7.822
2.095,2.198,7.279
2.247,5.453,5.753
5.083,0.891,4.602
5.18,2.522,5.857
6.529,3.454,7.39
1.778,2.914,9.214
6.637,7.725,8.503
6.962,1.454,7.824
5.867,6.126,9.67
4.863,7.904,4.487
2.981,3.374,10.241
1.478,5.618,4.888
2.812,4.871,7.938
3.634,7.891,7.373
3.516,3.95,8.543
8.883,3.919,9.067
1.77,2.87,9.852
3.297,4.22,10.02
3.215,8.472,6.236
4.106,7.322,4.412
1.612,5.881,3.95
1.439,3.558,8.113
5.69,2.544,10.037
3.66,3.665,4.251
2.393,2.952,8.703
2.452,4.952,5.506
4.041,6.215,2.857
5.148,7.769,8.744
8.244,4.116,9.009
5.177,2.509,0.924
1.334,3.731,5.064
7.014,0.33,7.422
3.027,5.582,3.349
5.917,2.425,4.937
5.121,2.89,3.367
7.289,0.16,5.764
5.064,6.488,4.395
6.394,4.988,9.765
2.024,3.889,7.736
2.497,2.016,6.091
6.509,4.368,7.6
4.614,1.793,6.797
5.388,7.734,3.781
5.772,3.558,3.59
2.793,3.924,9.002
5.218,3.031,4.253
5.394,7.541,2.863
6.186,1.768,10.665
2.281,4.214,5.642
2.925,4.608,7.185
4,4.664,5.575
5.636,3.855,3.028
5.154,2.467,0.561
5.947,4.922,6.586
4.14,6.395,6.47
2.61,5.508,8.364
7.564,4.896,10.904
3.363,3.882,8.614
5.436,2.593,0.633
6.038,3.399,8.603
7.131,7.658,6.315
4.741,2.902,6.41
0.991,4.705,5.519
5.373,5.373,7.095
0.507,4.208,3.236
5.799,3.573,3.678
7.901,5.987,8.046
6.437,4.753,5.705
6.428,4.8,5.892
4.656,1.4,7.099
1.936,5.31,9.65
4.689,4.396,8.56
4.93,4.153,8.904
2.036,4.418,5.734
4.267,6.513,5.9
3.149,4.487,7.331
5.202,2.949,3.993
7.211,5.237,9.85
2.513,4.591,3.978
5.208,5.401,4.002
3.001,4.776,6.751
1.322,4.281,3.557
3.444,1.884,5.956
1.359,5.19,4.552
5.133,2.835,2.837
3.091,5.695,8.385
5.995,3.023,9.415
2.45,4.593,4.767
6.229,5.399,7.927
2.591,2.815,8.211
4.152,6.237,2.287
5.179,1.231,3.981
4.823,2.912,5.33
5.393,4.572,3.848
6.098,2.106,6.862
2.211,2.965,4.037
3.421,6.885,5.488
5.312,7.576,3.962
8.596,5.736,8.154
3.309,4.692,4.326
5.115,2.913,3.338
6.479,6.748,8.212
3.626,4.346,4.358
3.397,3.251,4.377
7.494,6.488,9.916
1.77,5.433,4.587
1.28,3.543,8.223
7.315,2.059,6.568
5.129,2.663,1.062
6.162,4.694,5.276
3.579,6.137,4.901
4.966,6.976,3.141
3.768,5.495,3.766
3.567,6.358,8.488
3.176,5.662,8.458
5.7,3.684,7.716
5.29,6.992,4
5.579,6.462,9.52
5.834,4.56,6.47
3.612,4.317,4.314
5.647,2.583,5.628
6.803,1.457,7.57
5.103,3.314,5.667
1.382,3.74,8.344
4.976,2.812,5.314
7.035,0.796,6.878
3.633,6.106,6.869
2.566,1.966,6.06
5.693,3.635,4.814
2.449,3.323,9.673
2.419,4.995,7.402
5.157,3.011,3.873
5.856,5.377,11.319
1.595,3.388,5.402
4.147,6.238,2.468
2.003,5.339,7.672
2.546,4.947,7.697
4.243,6.1,2.459
6.687,6.986,9.47
4.657,2.518,3.812
2.028,4.612,3.61
4.185,7.398,5.373
4.255,7.329,4.267
6,6.05,7.922
4.843,2.702,5.522
4.97,2.615,7.11
2.506,3.573,5.002
4.579,3.933,7.668
5.776,2.597,10.02
4.615,2.531,4.144
5.405,2.868,5.517
5.473,3.239,2.797
3.831,5.451,4.049
5.208,7.606,3.962
0.344,4.438,3.404
0.939,4.587,4.376
6.489,1.316,6.953
3.784,3.297,4.208
7.312,0.224,6.618
5.082,4.366,9.693
5.716,2.57,9.934
6.126,5.216,6.84
5.414,6.597,4.268
4.463,2.804,3.858
5.396,7.105,3.869
5.494,6.265,3.116
1.931,2.893,9.9
5.299,6.51,9.245
5.412,5.431,7.407
7.335,0.137,5.913
1.462,2.641,6.521
7.394,4.999,8.843
5.802,2.715,9.903
3.798,3.388,4.826
5.349,4.782,10.241
6.661,7.04,7.883
4.534,6.585,6.746
8.623,5.544,9.123
7.9,6.556,10.161
3.149,4.505,7.067
6.453,6.868,7.812
7.103,6.021,8.272
5.424,2.217,4.084
4.697,6.527,4.425
5.453,4.287,9.991
5.571,7.818,9.956
1.761,3.489,6.305
8.565,5.445,8.831
5.813,5.351,7.837
4.733,2.731,3.038
1.11,4.897,6.052
5.861,5.44,4.974
5.817,4.16,5.666
6.292,6.406,7.794
2.512,7.663,4.304
5.575,4.506,4.47
2.908,8.649,6.351
3.511,6.324,7.084
6.674,6.36,8.273
5.465,2.8,1.631
5.651,4.207,3.61
5.446,2.243,4.407
5.502,3.415,3.202
4.712,2.702,3.049
5.729,4.498,5.258
3.19,5.157,9.509
2.191,6.231,8.951
6.985,1.874,6.825
5.304,6.229,4.053
6.936,0.9,7.494
1.15,2.881,5.331
6.609,4.772,11.284
8.01,4.497,11.391
5.495,4.365,4.749
2.638,6.285,8.584
5.203,2.503,3.148
2.828,1.941,6.493
1.861,5.315,4.296
2.51,4.611,3.653
2.392,5.015,8.033
5.397,4.448,4.457
6.552,7.251,6.338
5.808,4.873,6.644
3.915,8.12,6.24
2.043,3.624,7.693
4.32,6.838,7.345
3.481,3.406,4.752
4.006,3.06,4.253
6.495,3.016,9.536
2.06,5.291,4.804
5.37,6.275,4.285
4.725,1.071,7.415
5.628,4.994,7.148
6.411,4.783,5.734
4.986,2.947,4.822
1.864,2.674,7.277
4.056,6.394,6.486
3.714,5.66,3.613
6.253,3.976,6.175
2.215,1.736,6.512
7.266,6.084,10.221
4.95,3.495,5.235
5.299,2.513,1.382
2.447,4.705,4.341
5.366,4.495,4.261
5.046,2.822,5.762
9.473,5.802,9.08
4.555,2.305,6.44
7.301,1.965,6.494
7.322,2.032,6.186
5.458,3.049,1.964
8.228,5.996,7.64
5.448,3.927,10.615
3.701,4.287,4.621
4.655,6.867,8.005
6.102,1.166,7.141
7.746,5.445,11.27
6.779,5.817,5.598
4.614,5.212,10.291
2.94,5.097,4.728
4.265,7.348,4.584
6.26,4.223,6.203
3.867,3.198,4.333
5.151,6.396,4.226
4.876,3.198,4.597
5.28,6.362,4.18
7.736,5.362,11.056
3.841,7.464,7.728
6.651,8.413,6.032
5.496,5.601,8.564
2.665,5.185,5.073
0.786,4.137,2.624
6.062,2.768,9.359
6.639,2.737,10.234
6.165,4.641,5.631
4.642,4.523,10.078
4.706,3.81,4.994
6.111,5.955,7.956
1.792,3.082,8.195
5.652,3.814,2.575
4.9,3.733,6.325
6.525,4.181,8.401
5.554,7.873,8.643
5.92,1.788,5.57
1.646,2.409,6.368
3.684,7.66,7.674
4.564,2.256,6.435
1.616,3.879,9.378
4.81,2.764,3.097
4.874,3.889,5.836
4.507,2.141,6.218
4.694,7.289,8.977
7.303,2.009,5.974
3.787,5.96,9.25
6.324,1.729,6.066
7.688,5.646,8.302
2.935,4.305,5.155
3.292,4.747,3.535
4.366,2.871,4.031
5.593,3.87,3.14
4.447,1.936,6.565
3.388,7.813,6.22
2.676,2.993,8.424
6.327,6.049,8.228
6.996,3.369,10.145
8.481,3.634,9.318
0.931,3.743,4.322
5.129,2.952,4.608
6.25,1.74,7.19
6.086,3.478,8.964
2.054,4.66,3.96
7.489,5.545,9.145
4.354,3.16,4.525
5.075,2.537,2.22
1.505,2.601,6.909
5.989,2.053,10.238
3.988,5.737,3.335
6.331,5.411,7.788
4.604,2.605,3.849
0.459,4.508,2.965
5.937,1.956,10.465
2.597,4.62,9.706
4.563,1.594,7.709
1.584,2.47,6.34
5.034,7.046,6.822
3.073,4.523,6.91
5.651,6.383,9.404
2.115,4.645,4.529
4.733,5.685,3.805
5.988,5.892,7.871
6.894,0.968,7.148
3.424,5.145,9.752
6.345,4.274,6.624
5.416,2.611,0.562
2.258,2.06,6.453
1.65,4.58,3.674
4.345,5.642,6.47
5.711,6.056,3.691
7.208,2.072,7.159
4.889,2.312,3.756
4.277,6.043,3.28
3.772,7.953,5.83
4.677,3.418,6.381
5.367,6.782,9.962
3.137,5.695,3.148
5.467,3.833,5.691
3.362,4.381,7.561
8.793,4.226,9.522
6.214,6.126,8.107
5.192,7.345,3.495
6.854,7.484,6.131
6.323,6.501,7.61
4.369,3.008,7.176
5.746,3.645,6.107
6.953,7.229,7.527
4.91,3.198,4.235
1.474,4.298,9.598
3.176,5.041,9.116
2.47,7.56,4.447
4.874,3.455,7.615
4.784,8.436,9.653
6.515,7.69,8.542
5.238,4.13,6.127
5.67,5.065,7.074
7.067,0.656,7.006
0.351,4.422,3.365
4.767,7.093,7.445
6.112,6.898,8.76
8.508,3.665,8.989
1.072,4.624,4.077
5.537,3.151,7.902
3.395,7.327,8.26
2.016,2.129,6.252
6.266,6.467,7.683
1.217,4.835,5.034
5.738,2.284,6.782
2.386,3.062,3.725
4.79,2.352,3.295
7.02,7.591,6.072
3.09,5.43,5.241
1.489,2.587,7.042
7.276,1.955,6.129
0.87,3.422,4.031
2.923,4.762,8.01
6.093,8.311,4.757
5.129,2.929,5.011
8.311,5.576,8.569
5.225,3.011,4.255
5.332,5.238,7.98
5.358,3.075,5.705
2.209,2.98,4.84
8.253,5.404,9.935
1.843,2.867,5.319
5.799,5.393,8.015
6.589,3.947,4.71
6.43,1.28,7.133
3.272,5.271,9.7
3.642,4.373,4.253
3.486,8.067,6.769
0.628,5.09,5.273
6.516,7.65,7.252
0.386,3.985,3.224
2.306,5.428,7.649
4.361,4.856,8.735
7.319,0.212,6.156
5.122,2.577,2.598
6.706,3.171,10.863
3.118,4.815,3.593
4.713,7.736,5.095
3.166,5.685,3.258
4.55,1.258,7.597
0.929,3.482,3.792
3.155,4.541,6.961
3.634,6.154,9.671
4.924,3.178,3.985
3.32,5.295,9.551
6.458,1.428,10.255
1.666,2.96,8.851
5.252,1.334,3.291
8.22,5.981,7.7
5.798,7.495,8.558
1.173,4.581,6.761
5.581,3.713,3.095
3.307,2.669,5.311
6.677,6.41,11.231
5.058,2.562,1.575
7.334,0.177,6.09
1.368,4.488,5.625
6.709,7.539,8.584
3.56,3.647,4.39
2.892,4.572,7.369
0.568,4.004,3.104
3.252,5.363,4.574
6.654,8.2,9.519
2.276,5.289,4.525
8.815,4.371,8.491
5.749,5.341,7.645
5.731,5.033,7.239
3.837,3.231,4.446
2.133,2.203,6.553
6.882,7.497,6.103
5.143,2.559,1.131
5.635,4.598,4.869
5.544,7.813,10.016
6.326,1.722,6.005
5.439,2.585,0.573
6.09,5.243,7.107
3.788,7.404,7.909
1.739,3.147,9.415
3.883,5.369,5.114
5.811,3.589,4.229
1.31,4.68,5.059
7.092,7.597,8.025
1.106,4.529,2.633
5.605,4.486,5.089
2.746,4.335,4.36
9.339,6.23,8.503
5.752,2.226,6.663
3.867,3.239,6.215
8.319,5.622,8.583
5.179,7.745,3.529
6.264,4.208,6.205
2.436,4.02,5.06
1.891,4.04,7.949
2.618,5.48,7.425
3.309,5.155,4.495
5.792,3.581,4.226
6.123,3.918,7.475
0.943,4.37,3.92
5.604,2.427,0.024
4.726,2.84,5.983
4.147,2.453,8.297
4.947,2.19,3.286
3.339,3.861,5.438
6.702,4.811,11.168
5.99,3.212,7.745
2.852,5.803,8.605
6.167,2.06,7.292
2.261,4.552,3.659
1.733,3.183,8.529
7.571,4.96,11.143
4.346,5.995,3.248
2.551,2.715,8.186
1.133,3.703,5.215
3.339,6.592,4.715
5.588,3.946,4.343
8.619,4.23,8.646
7.029,1.891,6.677
5.87,1.931,10.815
6.057,7.313,6.651
2.977,5.753,8.703
7.03,5.809,10.787
3.208,7.988,6.34
5.177,2.631,2.581
2.24,5.397,5.499
4.108,5.626,3.773
1.814,5.738,3.607
1.533,6.172,3.903
3.563,5.519,8.794
2.383,3.549,9.596
5.225,3.013,4.4
2.286,5.218,4.57
4.586,2.598,3.842
1.74,2.868,8.732
3.417,3.376,5.203
4.956,3.472,5.443
4.823,6.942,8.085
2.819,5.786,2.656
4.005,8.051,7.166
2.936,1.917,6.415
8.342,5.613,8.37
5.775,6.881,4.002
1.562,3.015,8.997
7.314,0.175,5.131
7.278,4.316,11.448
5.457,2.82,1.468
1.715,3.299,9.523
5.112,2.73,3.043
4.632,6.325,4.604
4.408,5.843,5.936
5.246,1.482,8.191
5.994,2.154,6.656
2.968,1.893,6.575
3.37,4.325,3.907
2.595,5.756,5.292
3.5,3.779,4.497
1.687,2.384,6.514
3.479,5.596,3.009
6.055,3.876,5.087
4.388,7.668,9.357
8.082,5.877,11.075
4.197,6.071,2.982
5.085,6.597,3.698
4.945,2.203,4.352
5.512,5.772,8.427
3.871,5.529,3.756
4.238,3.744,6.55
8.582,4.316,8.377
4.325,6.231,5.544
4.571,4.35,5.904
7.041,4.623,11.406
6.571,5.767,11.321
2.921,5.829,2.755
5.514,2.315,10.207
2.815,4.265,4.746
5.887,2.133,10.493
0.838,4.819,5.494
5.228,1.275,3.46
6.257,1.931,6.89
7.176,1.929,6.757
1.357,4.641,4.594
2.343,2.373,5.913
2.148,2.73,10.458
7.502,5.549,9.086
5.438,2.746,1.584
2.542,5.22,6.489
7.573,5.839,9.316
8.409,3.991,9.849
2.968,8.681,6.284
5.485,4.491,3.856
4.569,2.467,7.029
5.246,3.984,10.033
1.199,4.881,4.832
5.21,2.945,4.036
5.562,4.143,3.937
5.523,4.178,3.655
1.986,3.697,7.875
3.396,4.662,9.796
2.289,2.077,7.286
7.315,0.189,5.524
6.727,3.444,7.651
4.749,3.046,4.449
5.915,3.784,4.796
5.997,2.348,7.072
1.658,3.171,7.928
7.335,0.206,5.466
5.524,4.253,4.459
3.723,4.905,10.376
6.133,6.903,8.787
7.733,5.292,8.64
1.47,2.649,6.475
6.272,4.085,4.177
6.194,6.205,8.237
5.906,3.994,5.289
1.409,2.649,6.459
2.268,2.197,8.244
5.158,2.432,0.409
6.374,5.18,9.911
4.214,6.774,6.747
3.407,4.707,3.508
5.093,2.95,4.564
5.726,2.977,9.913
5.287,5.217,3.634
3.305,3.288,4.943
8.863,4.404,8.684
4.024,6.226,3.31
4.929,2.592,2.53
7.316,6.111,10.156
2.195,3.408,7.851
4.042,8.068,7.041
5.212,2.932,4.053
2.057,3.798,9.758
6.589,2.554,10.321
5.034,2.598,1.746
1.361,4.609,4.17
6.119,2.715,7.655
1.68,3.924,4.94
5.322,4.346,6.195
2.612,4.754,7.204
5.07,2.754,3.14
3.341,3.851,5.823
3.865,3.273,3.971
5.592,3.987,4.258
6.396,5.184,9.26
5.885,3.161,7.419
4.291,3.506,7.555
1.524,3.075,9.275
6.817,3.499,10.074
5.56,3.356,2.592
7.704,6.538,9.837
5.682,3.709,3.091
5.095,3.314,5.71
2.442,4.804,7.314
5.61,3.82,2.764
5.145,2.823,3.08
5.548,3.584,3.466
5.714,3.533,3.395
4.309,4.77,8.548
3.006,5.718,3.128
2.472,7.732,3.997
5.851,1.751,7.189
7.117,0.677,6.797
7.152,2.036,7.364
3.812,7.326,5.556
6.517,1.194,7.203
3.736,5.288,5.389
6.194,8.54,5.028
3.267,3.705,4.184
5.022,4.469,10.061
5.397,2.174,4.133
1.715,5.677,4.151
4.851,7.856,4.983
2.564,2.709,6.534
7.332,6.07,10.499
4.939,6.94,3.386
8.679,5.603,9.104
6.158,2.828,9.687
3.728,7.896,5.924
4.49,2.225,5.221
6.865,1.485,7.82
3.824,8.552,7.556
4.073,7.591,7.843
1.983,3.511,9.988
2.14,2.203,6.572
5.679,3.63,4.044
8.788,4.35,9.029
7.014,7.39,7.991
7.33,0.137,6.087
3.965,3.932,7.816
5.097,2.894,2.988
6.794,8.362,6.222
5.853,4.842,6.626
4.494,5.454,8.915
5.364,3.159,6.499
6.653,2.776,10.187
5.966,5.897,9.375
5.46,4.432,4.834
6.612,2.567,10.324
3.327,3.873,5.451
4.947,7.244,5.558
5.041,2.575,5.72
5.384,3.41,2.718
6.059,3.464,9.064
4.321,6.559,5.8
5.148,2.559,0.954
6.648,2.364,10.398
1.631,3.342,10.101
5.42,5.391,7.299
5.714,4.002,8.46
3.528,3.748,4.031
1.916,2.47,4.974
2.518,4.543,4.136
9.312,6.215,8.405
6.578,7.576,5.968
5.254,5.19,3.845
1.048,4.376,2.741
6.344,7.551,9.388
6.681,7.039,8.022
2.415,6.285,4.895
5.925,2.243,6.896
2.694,5.913,8.382
3.192,8.629,6.118
6.413,3.365,7.815
2.011,3.58,8.042
6.562,2.1,8.106
5.904,3.789,4.63
8.533,5.339,10.096
7.576,5.033,8.786
5.244,7.438,3.408
5.871,2.699,9.663
2.921,4.668,6.69
1.7,4.45,5.675
3.397,8.046,6.777
5.486,7.088,8.871
4.494,4.251,8.241
7.147,7.701,6.136
3.626,1.702,6.929
1.491,5.339,3.921
4.023,6.236,2.989
2.095,4.964,3.965
5.202,1.195,5.383
3.116,4.954,9.007
2.896,5.092,4.82
4.705,7.954,7.851
5.242,6.967,3.735
4.643,7.533,5.066
2.885,3.106,5.497
2.756,2.71,6.833
7.202,2.22,7.545
6.423,1.606,9.441
6.701,3.402,10.04
2.178,4.242,5.699
6.393,6.613,8.211
3.531,6.131,7.208
3.544,7.811,4.434
1.227,3.535,8.267
5.578,2.362,0.064
7.331,0.205,6.94
4.071,5.882,4.195
5.923,4.695,6.942
5.289,4.122,9.768
7.404,5.696,11.109
4.667,2.952,4.317
1.698,3.246,10.223
7.29,0.196,6.611
1.309,4.245,3.859
9.167,6.064,9.038
4.855,1.576,6.261
7.269,0.22,6.877
5.878,2.266,7.261
5.608,3.317,2.778
6.18,5.238,6.511
9.202,6.047,9.106
3.601,6.278,6.06
5.134,2.715,2.95
7.366,0.226,5.384
8.627,4.14,9.875
1.498,4.411,6.099
1.101,3.77,4.883
2.671,5.198,4.666
6.202,4.006,5.902
6.528,3.299,9.866
7.688,6.039,9.337
7.082,0.183,7.753
6.355,4.311,10.256
5.452,2.578,0.735
9.204,6.191,8.725
1.952,3.684,8.124
4.853,3.581,5.776
5.473,4.322,4.395
7.342,0.123,5.84
3.245,2.914,5.385
4.616,3.102,6.547
5.439,4.468,3.646
3.129,5.72,3.128
2.981,6.674,7.223
3.085,3.951,4.529
2.959,4.522,7.289
2.026,3.596,7.961
3.441,8.064,6.774
6.156,3.834,6.736
8.273,5.677,8.259
6.393,4.22,6.366
3.205,4.142,5.101
4.513,4.177,8.127
1.676,6.049,3.595
5.175,2.485,1.565
2.978,4.708,8.12
6.164,6.388,8.071
3.456,5.212,8.426
4.777,6.833,4.307
4.817,5.501,9.206
6.967,7.566,6.061
4.07,5.711,3.09
7.717,6.321,9.532
5.184,2.995,3.954
6.366,4.114,6.672
1.706,2.731,7.252
1.562,3.903,9.693
6.191,8.614,5.579
4.82,2.688,6.738
6.094,2.194,7.134
5.965,3.136,9.221
6.032,7.664,8.911
3.513,7.632,5.776
5.225,3.865,10.375
4.653,5.3,9.075
4.372,6.274,5.698
4.657,1.492,7.024
5.138,3.062,5.328
8.93,3.941,10.191
6.739,8.57,6.108
6.381,5.415,5.062
2.882,3.404,8.802
6.593,7.329,7.151
5.718,5.083,8.116
7.248,2.093,6.404
4.032,4.349,9.037
8.775,4.28,8.802
2.189,3.009,5.065
2.331,3.84,4.802
3.579,7.961,7.13
8.005,4.183,9.141
6.127,3.891,7.243
5.85,3.64,4.31
4.119,6.774,9.077
3.277,5.388,3.8
3.231,5.686,3.174
5.225,5.289,8.305
6.173,6.947,9.019
3.204,3.747,4.651
4.131,1.731,7.249
3.608,6.126,5.927
5.79,3.351,7.172
5.959,3.199,7.329
6.634,3.287,9.957
1.653,3.957,9.372
4.366,7.481,5.183
7.429,4.291,9.357
6.529,2.873,10.181
2.723,5.404,6.154
6.48,7.592,7.272
4.562,2.608,4.483
0.991,4.623,4.525
6.097,8.299,4.682
3.996,3.558,9.802
2.996,5.631,2.969
5.311,2.962,1.761
2.398,4.979,7.415
2.388,2.623,7.398
4.701,4.378,6.484
5.532,2.475,0.147
3.425,2.753,5.196
2.329,2.987,5.625
7.35,4.896,8.682
5.099,2.508,1.932
7.631,6.839,10.155
3.622,3.532,4.669
5.836,4.572,6.45
4.621,3.53,6.72
4.795,5.095,6.577
1.395,4.602,4.485
6.689,6.988,9.523
4.97,4.502,10.924
3.38,5.867,9.564
6.365,4.154,6.468
3.147,7.383,5.289
5.414,5.08,3.32
7.319,1.992,6.055
0.827,3.934,3.542
4.66,3.252,5.971
4.495,7.947,7.01
6.608,5.305,4.348
6.851,5.169,8.277
3.815,6.033,3.794
2.37,2.621,7.768
4.542,2.032,6.705
5.105,2.68,2.909
1.776,2.322,6.244
6.226,3.986,6.152
2.386,3.08,5.229
5.208,3.047,4.272
4.975,2.968,4.773
2.154,3.438,7.831
6.266,1.805,6.247
7.263,0.228,6.92
2.031,3.516,8.622
3.829,6.127,8.321
1.078,3.534,8.465
1.237,4.761,5.105
5.172,2.425,0.488
6.342,4.135,6.235
4.967,2.883,3.046
6.169,7.362,7.338
4.822,5.383,9.178
5.253,2.528,1.7
4.709,3.808,4.843
1.1,4.552,3.634
3.873,8.356,7.524
5.977,2.31,9.988
3.527,5.601,2.803
5.416,4.849,4.112
7.571,6.39,10.549
2.991,5.826,4.156
2.381,4.562,3.783
5.972,7.059,9.404
6.006,3.224,7.365
6.332,4.025,8.087
1.714,4.488,5.408
5.085,2.484,0.175
5.685,5.356,7.57
0.554,4.465,2.841
7.024,7.768,6.193
6.938,7.403,7.923
4.856,7.618,9.189
1.809,2.421,5.595
5.409,2.483,0.987
5.144,2.544,0.873
7.349,0.222,5.372
5.131,2.602,7.353
1.36,4.495,6.543
6.315,1.714,6.001
4.401,6.487,6.157
1.8,2.951,8.378
2.633,3.583,5.178
4.497,2.506,6.043
6.186,8.527,5.044
3.214,5.681,3.153
6.78,2.799,10.258
6.707,2.332,10.255
8.647,4.231,8.026
1.671,5.817,3.694
4.399,4.816,8.616
5.808,2.105,6.952
2.564,4.958,7.851
4.499,6.769,9.84
2.827,3.566,4.868
3.527,8.115,6.738
6.354,1.758,5.935
3.223,8.046,5.761
5.917,4.262,7.843
3.803,3.304,3.911
5.977,2.532,10.078
2.553,2,6.016
3.006,3.996,6.068
5.832,5.223,4.34
3.046,4.66,6.835
5.939,5.319,11.465
1.977,2.754,10.206
3.8,4.35,9.994
2.046,5.003,9.587
4.226,6.086,2.671
3.61,7.559,6.353
6.102,8.501,5.48
3.675,7.862,6.212
2.445,5.658,7.84
5.353,4.922,3.749
5.429,2.743,1.184
5.692,2.524,10.103
5.482,3.1,7.682
5.067,2.805,3.329
4.364,7.394,4.789
3.803,7.458,7.956
7.303,6.186,10.472
4.518,5.725,8.739
6.945,7.565,6.118
5.167,2.879,3.991
2.422,2.618,7.912
7.477,6.467,9.901
2.427,1.719,6.467
5.441,2.867,1.462
2.038,4.663,3.472
1.382,6.247,4.312
5.327,5.366,7.592
4.601,2.74,3.454
4.952,2.191,3.238
5.755,6.676,9.087
2.566,3.252,8.108
6.145,5.911,8.109
7.572,5.806,9.523
5.032,2.598,5.604
4.69,5.67,8.694
4.517,6.114,4.085
6.362,1.77,6.646
6.288,6.852,7.728
5.472,2.82,1.575
2.88,5.78,3.382
5.476,4.607,3.84
2.909,3.667,3.768
0.395,4.444,3.285
2.345,7.516,4.547
5.548,7.334,3.283
5.318,4.329,6.076
5.537,6.333,2.946
1.937,2.835,8.334
5.162,2.698,2.485
5.466,3.669,3.623
2.681,4.421,4.647
6.971,7.226,7.57
3.287,5.529,3.737
5.605,3.669,3.244
5.963,3.424,8.064
3.027,6.497,4.818
2.211,2.269,8.089
2.829,5.001,6.473
7.006,7.596,6.101
4.848,7.81,5.154
6.655,2.718,9.979
3.129,6.376,4.758
1.094,4.938,6.09
5.576,4.687,10.523
6.981,0.68,7.241
2.252,2.506,5.721
3.653,8.229,7.239
3.88,3.429,3.366
6.44,1.25,6.669
1.724,2.764,7.135
1.97,2.488,7.822
3.903,7.168,5.594
5.165,2.516,1.093
4.182,6.296,2.266
4.074,6.223,2.823
1.717,6.067,3.357
5.662,5.037,6.529
6.341,5.17,9.709
6.203,5.294,6.883
5.985,2.409,5.478
6.328,4.347,9.938
5.473,3.032,1.961
4.296,5.775,3.502
4.963,8.007,9.197
3.499,6.079,5.252
6.671,7.285,6.333
4.479,2.653,7.185
4.118,6.8,6.001
6.369,5.25,9.813
4.006,6.868,6.264
5.849,3.647,4.352
4.693,6.633,7.331
3.305,5.547,3.605
6.622,8.399,6.05
5.514,6.971,9.805
4.561,5.74,8.674
2.317,7.174,4.749
5.424,2.36,6.331
7.889,4.198,9.199
7.165,3.975,9.594
3.806,3.4,4.304
1.577,5.009,6.754
5.252,5.304,8.321
5.576,6.2,3.354
3.887,3.288,6.109
6.555,2.464,9.525
2.615,2.745,7.197
2.554,5.501,7.93
2.94,8.651,6.303
5.947,3.431,8.171
2.692,4.991,6.595
2.595,5.881,8.766
6.344,6.603,8.295
4.613,2.37,5.794
6.573,7.344,8.298
2.697,4.401,9.586
6.936,7.424,7.941
6.014,5.2,8.043
6.812,3.29,9.993
4.229,7.791,7.158
7.145,0.378,7.299
4.7,2.717,6.767
3.359,4.385,3.68
2.276,4.558,3.753
4.638,2.238,4.962
2.289,2.083,7.252
5.272,2.845,1.689
2.511,1.607,6.747
5.146,7.265,3.393
3.302,4.387,7.523
2.681,5.012,7.84
5.381,5.053,3.843
7.082,7.208,7.435
5.994,2.284,10.199
6.374,1.638,9.446
6.662,4.633,9.371
2.126,4.349,5.517
3.304,3.421,5.078
6.498,8.275,9.593
3.789,4.203,4.654
1.879,1.381,6.902
2.878,5.803,2.919
8.716,5.718,8.371
3.271,5.343,4.046
3.992,2.888,4.421
3.441,7.692,6.287
5.702,5.043,7.291
1.89,3.034,7.965
5.396,7.654,3.718
7.096,0.491,6.984
1.149,3.715,4.649
5.798,4.142,3.982
5.552,7.776,3.867
6.125,5.154,6.596
4.268,5.762,3.576
4.456,2.492,6.328
